idCli,nombre,apellido,dire,tel,saldo,fechaIng,obs,activo,autoId
1876,Shea,Flattman,3935 Tennessee Circle,(882) 3733987,0,2020-08-26 12:06:08,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",1,1873
1877,Mohammed,Yoodall,88 Vermont Place,(163) 3789900,0,2023-05-19 07:33:00,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,1,1874
1878,Nathalia,Cossom,30864 Dennis Road,(687) 6279862,0,2023-03-06 01:42:22,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,1,1875
1879,Neil,Skeene,113 Holy Cross Plaza,(246) 8993814,0,2021-02-06 10:34:24,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",1,1876
1880,Kerwin,Brantl,3474 Mendota Way,(289) 8237234,0,2022-01-21 11:31:35,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",1,1877
1881,Corie,Hanhard,38633 Pawling Point,(905) 2981981,0,2023-06-18 09:14:51,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",0,1878
1882,Arabele,Eble,3045 Golden Leaf Avenue,(661) 6617697,0,2021-04-02 17:18:18,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",1,1879
1883,Georgina,Roebottom,95 Almo Street,(720) 7195752,0,2020-12-12 02:45:13,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,1,1880
1884,Corenda,Bentje,1415 Scofield Hill,(198) 4819947,0,2020-10-05 15:06:09,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",0,1881
1885,Isiahi,Sturton,63745 Dunning Road,(464) 7690424,0,2022-01-27 00:34:39,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",1,1882
1886,Caleb,Rubberts,05340 Fair Oaks Alley,(600) 4670271,0,2020-09-25 20:47:52,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,0,1883
1887,Sammie,Leynham,310 Farwell Terrace,(714) 8904791,0,2022-10-02 00:37:48,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",0,1884
1888,Shalne,Derrington,541 Fieldstone Trail,(945) 2253315,0,2021-10-27 23:45:11,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",1,1885
1889,Marlie,Saltmarshe,48353 Cody Pass,(591) 4559357,0,2023-03-23 05:32:27,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,0,1886
1890,Gabbie,Edworthie,375 Springs Court,(629) 5800846,0,2023-06-06 13:55:26,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,1,1887
1891,Gonzales,Dennitts,71 Schiller Pass,(701) 2450269,0,2022-11-02 09:54:36,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",0,1888
1892,Fan,O'Corren,464 Sachtjen Crossing,(277) 3184002,0,2021-11-01 03:37:05,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",0,1889
1893,Elliot,Librey,020 Westerfield Terrace,(802) 3811628,0,2023-02-22 03:50:45,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",0,1890
1854,Teodor,Sikorski,70 Merrick Street,(292) 2175104,0,2022-04-21 13:30:57,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.",1,1891
1895,Reginauld,Napolione,212 Ruskin Avenue,(744) 2363235,0,2022-02-03 05:25:03,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,1,1892
1896,Tobe,Floyde,8594 Sunbrook Way,(892) 3808523,0,2020-10-16 21:46:42,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",1,1893
1897,Dante,Marte,93948 Golf Place,(603) 1665507,0,2020-09-04 22:16:41,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",1,1894
1898,Cheryl,Sherrell,6 Manufacturers Hill,(178) 2597722,0,2020-09-24 07:43:10,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",1,1895
1899,Nike,McVee,49412 Kipling Point,(546) 2075360,0,2023-04-19 09:05:15,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",1,1896
1900,Sandy,Middlewick,627 Kinsman Junction,(558) 2619445,0,2023-01-10 06:39:56,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,1,1897
1901,Alyss,Brecknell,4523 Hayes Avenue,(581) 5075798,0,2021-02-02 15:53:23,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",1,1898
1902,Gifford,Gadd,8121 Oriole Trail,(427) 4884136,0,2021-07-31 12:02:54,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",1,1899
1903,Arv,Monteith,9732 7th Point,(774) 6808699,0,2022-07-12 16:31:53,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,0,1900
1904,Lotti,Aspling,7535 Continental Hill,(213) 8449421,0,2021-06-11 06:01:43,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",0,1901
1905,Dominic,Lynett,6278 4th Drive,(372) 6121364,0,2022-03-31 01:10:34,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",1,1902
1906,Fergus,Jenking,12 Sauthoff Junction,(924) 2546554,0,2021-01-01 14:32:45,"Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",1,1903
1907,Tuck,Pimerick,54 Mayer Alley,(178) 3278486,0,2022-03-16 18:13:25,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",0,1904
1908,Ad,Juan,47757 Clemons Street,(971) 3303165,0,2021-08-11 12:00:34,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",1,1905
1909,Dasi,Blick,1139 Ridge Oak Lane,(346) 4514947,0,2021-03-04 17:09:09,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",0,1906
1910,Zacherie,Fradson,56124 Jay Center,(462) 4252581,0,2023-06-23 23:02:16,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.",1,1907
1911,Rae,Torvey,370 Hayes Park,(602) 9493734,0,2022-12-27 00:39:18,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",0,1908
1912,Lorrie,Franceschi,7394 Schiller Point,(271) 4479681,0,2022-03-29 15:24:11,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",0,1909
1913,Dennet,Sammon,53013 Fairview Park,(754) 1686711,0,2022-07-18 08:12:42,Phasellus in felis. Donec semper sapien a libero. Nam dui.,0,1910
1914,Benson,Goshawke,0782 Ludington Center,(321) 6367730,0,2023-01-11 21:05:24,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",1,1911
1915,Costa,End,74803 Vera Point,(295) 5121932,0,2022-03-06 04:51:16,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",1,1912
1916,Keven,Barlace,37 Welch Pass,(452) 4047432,0,2021-06-19 21:04:13,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",1,1913
1917,Tory,Walkey,2178 Independence Circle,(892) 8583624,0,2022-03-14 13:45:45,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",0,1914
1894,Marybeth,Garfoot,5 Corscot Crossing,(168) 6878880,0,2021-06-25 05:19:57,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",1,1915
1919,Kala,Trumpeter,9164 Coolidge Hill,(632) 6259748,0,2021-07-16 21:01:21,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",0,1916
1920,Alethea,Pawlaczyk,274 Evergreen Crossing,(961) 2534703,0,2023-02-19 20:16:45,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",1,1917
1921,Wayne,Mealand,36 Sloan Court,(277) 5697853,0,2021-07-17 19:11:06,"Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",1,1918
1922,Jasen,Willsmore,62 Elgar Alley,(995) 2621787,0,2021-11-18 09:13:37,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",1,1919
1923,Carmelita,Trevethan,3 Ohio Pass,(196) 2787248,0,2021-05-02 03:17:12,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",0,1920
1924,Bryant,Riches,03134 Hansons Junction,(368) 4521987,0,2020-09-25 20:40:00,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,1,1921
1925,Bobbie,O'Kerin,7101 Nobel Pass,(178) 4705698,0,2022-11-30 18:13:07,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.",0,1922
1926,Donia,Benedite,9 Kensington Way,(284) 6987224,0,2020-10-30 19:36:57,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",1,1923
1927,Rockey,Touson,7218 Spohn Hill,(710) 8015388,0,2023-03-15 02:41:35,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",0,1924
1928,Hillery,Fifoot,435 Trailsway Road,(130) 8760293,0,2022-01-16 18:47:40,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",0,1925
1929,Phebe,Buff,201 School Lane,(823) 4617852,0,2021-04-17 03:11:13,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",1,1926
1930,Camala,Unger,156 Claremont Park,(812) 7897453,0,2023-05-12 10:26:05,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",1,1927
1931,Kamillah,Iamittii,8669 Dayton Drive,(202) 2100077,0,2022-01-01 23:47:37,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",0,1928
1932,Marjory,Twitching,1 Crowley Place,(791) 2438488,0,2022-11-22 03:25:39,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",0,1929
1933,Hendrik,McCaughey,8850 Ronald Regan Park,(287) 1044392,0,2020-08-26 01:20:01,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",0,1930
